Authors,Title,Year,Link,Affiliations,Authors with affiliations
"Detomi E., Morigi M., Shumyatsky P.","On bounded conciseness of Engel-like words in residually finite groups",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057821009&doi=10.1016%2fj.jalgebra.2018.11.020&partnerID=40&md5=5f0f65d8372226885279a3d5dae796c7","Dipartimento di Matematica, Università di Padova, Via Trieste 63, Padova, 35121, Italy; Dipartimento di Matematica, Università di Bologna, Piazza di Porta San Donato 5, Bologna, 40126, Italy; Department of Mathematics, University of Brasilia, Brasilia, DF  70910-900, Brazil","Detomi, E., Dipartimento di Matematica, Università di Padova, Via Trieste 63, Padova, 35121, Italy; Morigi, M., Dipartimento di Matematica, Università di Bologna, Piazza di Porta San Donato 5, Bologna, 40126, Italy; Shumyatsky, P., Department of Mathematics, University of Brasilia, Brasilia, DF  70910-900, Brazil"
"Miranda N.E.D.O., Maciel N.M., Lima-Ribeiro M.S., Colli G.R., Haddad C.F.B., Collevatti R.G.","Diversification of the widespread neotropical frog Physalaemus cuvieri in response to Neogene-Quaternary geological events and climate dynamics",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057609061&doi=10.1016%2fj.ympev.2018.11.003&partnerID=40&md5=f0215ad953d507da9f8934eb1f824527","Laboratório de Genética & Biodiversidade, Instituto de Ciências Biológicas, Universidade Federal de Goiás (UFG), Campus Samambaia, Goiânia, Goiás  74001-970, Brazil; Laboratório de Herpetologia e Comportamento Animal, Departamento de Ecologia, Instituto de Ciências Biológicas, Universidade Federal de Goiás, Campus Samambaia, Goiânia, Goiás  74001-970, Brazil; Laboratório de Macroecologia, Universidade Federal de Goiás (UFG), Campus Jataí, Jataí, Goiás  75801-615, Brazil; Departamento de Zoologia, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, Distrito Federal  70910-900, Brazil; Departamento de Zoologia, Instituto de Biociências, Universidade Estadual Paulista Júlio de Mesquita Filho, Rio Claro, São Paulo  13506-900, Brazil","Miranda, N.E.D.O., Laboratório de Genética & Biodiversidade, Instituto de Ciências Biológicas, Universidade Federal de Goiás (UFG), Campus Samambaia, Goiânia, Goiás  74001-970, Brazil; Maciel, N.M., Laboratório de Herpetologia e Comportamento Animal, Departamento de Ecologia, Instituto de Ciências Biológicas, Universidade Federal de Goiás, Campus Samambaia, Goiânia, Goiás  74001-970, Brazil; Lima-Ribeiro, M.S., Laboratório de Macroecologia, Universidade Federal de Goiás (UFG), Campus Jataí, Jataí, Goiás  75801-615, Brazil; Colli, G.R., Departamento de Zoologia, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, Distrito Federal  70910-900, Brazil; Haddad, C.F.B., Departamento de Zoologia, Instituto de Biociências, Universidade Estadual Paulista Júlio de Mesquita Filho, Rio Claro, São Paulo  13506-900, Brazil; Collevatti, R.G., Laboratório de Genética & Biodiversidade, Instituto de Ciências Biológicas, Universidade Federal de Goiás (UFG), Campus Samambaia, Goiânia, Goiás  74001-970, Brazil"
"Carvalho Vieira M., Roitman I., de Oliveira Barbosa H., Machado Velho L.F., Cardoso Galli Vieira L.","Spatial synchrony of zooplankton during the impoundment of amazonic reservoir",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057088220&doi=10.1016%2fj.ecolind.2018.11.040&partnerID=40&md5=bf3df82dcc27502596fc1d30dee77383","Universidade de Brasília (UnB), Núcleo de Estudos e Pesquisas Ambientais e Limnológicas (NEPAL), Faculdade UnB de Planaltina (FUP), Área Universitária 1, Vila Nossa Senhora de Fátima, Planaltina, Distrito Federal  73345-010, Brazil; Radis Project, Faculdade UnB Planaltina (FUP)/Instituto Nacional de Colonização e Reforma Agrária (Incra), Área Universitária 1, Vila Nossa Senhora de Fátima, Planaltina, Distrito Federal  73345-010, Brazil; Núcleo de Pesquisas em Limnologia, Ictiologia e Aquicultura (NUPELIA), Universidade Estadual de Maringá, Av. Colombo, 5.790, Maringá, PR  87020-900, Brazil","Carvalho Vieira, M., Universidade de Brasília (UnB), Núcleo de Estudos e Pesquisas Ambientais e Limnológicas (NEPAL), Faculdade UnB de Planaltina (FUP), Área Universitária 1, Vila Nossa Senhora de Fátima, Planaltina, Distrito Federal  73345-010, Brazil; Roitman, I., Radis Project, Faculdade UnB Planaltina (FUP)/Instituto Nacional de Colonização e Reforma Agrária (Incra), Área Universitária 1, Vila Nossa Senhora de Fátima, Planaltina, Distrito Federal  73345-010, Brazil; de Oliveira Barbosa, H., Universidade de Brasília (UnB), Núcleo de Estudos e Pesquisas Ambientais e Limnológicas (NEPAL), Faculdade UnB de Planaltina (FUP), Área Universitária 1, Vila Nossa Senhora de Fátima, Planaltina, Distrito Federal  73345-010, Brazil; Machado Velho, L.F., Núcleo de Pesquisas em Limnologia, Ictiologia e Aquicultura (NUPELIA), Universidade Estadual de Maringá, Av. Colombo, 5.790, Maringá, PR  87020-900, Brazil; Cardoso Galli Vieira, L., Universidade de Brasília (UnB), Núcleo de Estudos e Pesquisas Ambientais e Limnológicas (NEPAL), Faculdade UnB de Planaltina (FUP), Área Universitária 1, Vila Nossa Senhora de Fátima, Planaltina, Distrito Federal  73345-010, Brazil"
"Sandri G., De Queiroz R.L., Chou P.A.","Compression of plenoptic point clouds",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055163497&doi=10.1109%2fTIP.2018.2877486&partnerID=40&md5=f9013b9c5325a8071720b838cc827e3b","Department of Electrical Engineering, Universidade de Brasilia, Brasília, 70910, Brazil; 8i Labs, Bellevue, WA  98004, United States; Google, Seattle, WA  98103, United States","Sandri, G., Department of Electrical Engineering, Universidade de Brasilia, Brasília, 70910, Brazil; De Queiroz, R.L., Department of Electrical Engineering, Universidade de Brasilia, Brasília, 70910, Brazil; Chou, P.A., 8i Labs, Bellevue, WA  98004, United States, Google, Seattle, WA  98103, United States"
"Talbi M., Al-Hamry A., Teixeira P.R., Bouhamed A., Azzouzi S., Paterno L.G., Ali M.B., Kanoun O.","Graphite Screen Printed Electrodes Functionalized with AuNPs-PEI for Nitrite Detection",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075635047&doi=10.1109%2fSSD.2019.8893251&partnerID=40&md5=ae9a3d98537c05a4a60b754e1b4cfe73","Electronic Department, University of Sousse, Higher Institute of Applied Science and Technology of Sousse, Sousse, Tunisia; Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Laboratório de Pesquisa em Polímeros e Nanomateriais, Instituto de Química, Universidade de Brasília, Brasilia, Brazil; NANOMISENE Lab, LR16CRMN01, Centre for Research on Microelectronics and Nanotechnology of Sousse, Technopole of Sousse, B.P. 334, Sahloul, Sousse, 4034, Tunisia","Talbi, M., Electronic Department, University of Sousse, Higher Institute of Applied Science and Technology of Sousse, Sousse, Tunisia; Al-Hamry, A., Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Teixeira, P.R., Laboratório de Pesquisa em Polímeros e Nanomateriais, Instituto de Química, Universidade de Brasília, Brasilia, Brazil; Bouhamed, A., Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Azzouzi, S., Electronic Department, University of Sousse, Higher Institute of Applied Science and Technology of Sousse, Sousse, Tunisia, NANOMISENE Lab, LR16CRMN01, Centre for Research on Microelectronics and Nanotechnology of Sousse, Technopole of Sousse, B.P. 334, Sahloul, Sousse, 4034, Tunisia; Paterno, L.G., Laboratório de Pesquisa em Polímeros e Nanomateriais, Instituto de Química, Universidade de Brasília, Brasilia, Brazil; Ali, M.B., Electronic Department, University of Sousse, Higher Institute of Applied Science and Technology of Sousse, Sousse, Tunisia, NANOMISENE Lab, LR16CRMN01, Centre for Research on Microelectronics and Nanotechnology of Sousse, Technopole of Sousse, B.P. 334, Sahloul, Sousse, 4034, Tunisia; Kanoun, O., Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany"
"Rodelli D., Jovane L., Giorgioni M., Rego E.S., Cornaggia F., Benites M., Cedraz P., Berbel G.B.B., Braga E.S., Ustra A., Abreu F., Roberts A.P.","Diagenetic Fate of Biogenic Soft and Hard Magnetite in Chemically Stratified Sedimentary Environments of Mamanguá Ría, Brazil",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063395616&doi=10.1029%2f2018JB016576&partnerID=40&md5=9d9a49525a979534e3a4809f4a460f87","Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Instituto de Geociências, Universidade de Brasília, Brasília, Brazil; Instituto de Geociências, Universidade de São Paulo, São Paulo, Brazil; Instituto de Astronomia, Geofísica e Ciências Atmosféricas, Universidade de São Paulo, São Paulo, Brazil; Instituto de Microbiologia Paulo de Góes, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil; Research School of Earth Sciences, Australian National University, Canberra, ACT, Australia","Rodelli, D., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Jovane, L., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Giorgioni, M., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil, Instituto de Geociências, Universidade de Brasília, Brasília, Brazil; Rego, E.S., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil, Instituto de Geociências, Universidade de São Paulo, São Paulo, Brazil; Cornaggia, F., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Benites, M., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Cedraz, P., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Berbel, G.B.B., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Braga, E.S., Instituto Oceanográfico, Universidade de São Paulo, São Paulo, Brazil; Ustra, A., Instituto de Astronomia, Geofísica e Ciências Atmosféricas, Universidade de São Paulo, São Paulo, Brazil; Abreu, F., Instituto de Microbiologia Paulo de Góes, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil; Roberts, A.P., Research School of Earth Sciences, Australian National University, Canberra, ACT, Australia"
"Mansur D.E., Campos M.O., Mattos J.D., Paiva A.C.S., Rocha M.P., Videira R.L.R., Macefield V.G., Nóbrega A.C.L., Fernandes I.A.","Research article integrative cardiovascular physiology and pathophysiology muscle sympathetic nerve activity and hemodynamic responses to venous distension: Does sex play a role?",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062597143&doi=10.1152%2fajpheart.00702.2018&partnerID=40&md5=56d15047d10a08cefe650d164ed72b5e","Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil; Department of Surgery, Fluminense Federal University, Niterói, Brazil; College of Medicine, Mohammed Bin Rashid University of Health and Medicine, Dubai, United Arab Emirates; Baker Heart and Diabetes Institute, Melbourne, VIC, Australia; NeuroV˙ASQ˙-Integrative Physiology Laboratory, University of Brasília, Brasília, 70910-900, Brazil","Mansur, D.E., Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil; Campos, M.O., Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil; Mattos, J.D., Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil; Paiva, A.C.S., Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil; Rocha, M.P., Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil; Videira, R.L.R., Department of Surgery, Fluminense Federal University, Niterói, Brazil; Macefield, V.G., College of Medicine, Mohammed Bin Rashid University of Health and Medicine, Dubai, United Arab Emirates, Baker Heart and Diabetes Institute, Melbourne, VIC, Australia; Nóbrega, A.C.L., Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil; Fernandes, I.A., Laboratory of Exercise Sciences, Fluminense Federal University, Niterói, Brazil, NeuroV˙ASQ˙-Integrative Physiology Laboratory, University of Brasília, Brasília, 70910-900, Brazil"
"Filho F.A., Rodrigues M.C.S., Cimiotti J.P.","Burnout in Brazilian intensive care units: A comparison of nurses and nurse technicians",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062593821&doi=10.4037%2faacnacc2019222&partnerID=40&md5=52e007ab670e5cf4fa294c74745c9fe4","State University of Goias, Brazil; Faculty of Health Sciences, University of Brasília, Brazil; Nell Hodgson Woodruff School of Nursing, Emory University, 1520 Clifton Road, Atlanta, GA  30322, United States","Filho, F.A., State University of Goias, Brazil; Rodrigues, M.C.S., Faculty of Health Sciences, University of Brasília, Brazil; Cimiotti, J.P., Nell Hodgson Woodruff School of Nursing, Emory University, 1520 Clifton Road, Atlanta, GA  30322, United States"
"Brunetta H.S., de Paula G.C., de Oliveira J., Martins E.L., dos Santos G.J., Galina A., Rafacho A., de Bem A.F., Nunes E.A.","Decrement in resting and insulin-stimulated soleus muscle mitochondrial respiration is an early event in diet-induced obesity in mice",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060652551&doi=10.1113%2fEP087317&partnerID=40&md5=1da4399ec73e80d3bd3b05b6f25fc62a","Multicenter Graduate Program in Physiological Sciences, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil; Graduate Program in Biochemistry, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil; Graduate Program in Health Sciences, University of Extremo Sul Catarinense, Criciúma, Santa Catarina, Brazil; Graduate Program in Medical Biochemistry, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Department of Physiological Sciences, Institute of Biological Sciences, University of Brasília, Brasília, Distrito Federal, Brazil","Brunetta, H.S., Multicenter Graduate Program in Physiological Sciences, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil; de Paula, G.C., Graduate Program in Biochemistry, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil; de Oliveira, J., Graduate Program in Health Sciences, University of Extremo Sul Catarinense, Criciúma, Santa Catarina, Brazil; Martins, E.L., Graduate Program in Medical Biochemistry, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; dos Santos, G.J., Multicenter Graduate Program in Physiological Sciences, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil; Galina, A., Graduate Program in Medical Biochemistry, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Rafacho, A., Multicenter Graduate Program in Physiological Sciences, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil; de Bem, A.F., Graduate Program in Biochemistry, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil, Department of Physiological Sciences, Institute of Biological Sciences, University of Brasília, Brasília, Distrito Federal, Brazil; Nunes, E.A., Multicenter Graduate Program in Physiological Sciences, Federal University of Santa Catarina, Florianopólis, Santa Catrina, Brazil"
"Fernandes M.S., Calsing L.C.G., Nascimento R.C., Santana H., Morais P.B., de Capdeville G., Brasil B.S.A.F.","Customized cryopreservation protocols for chlorophytes based on cell morphology",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059226925&doi=10.1016%2fj.algal.2018.101402&partnerID=40&md5=5d6ab082ee1e1cb0929694ebb3ce4414","Embrapa Agroenergy, Brasília, DF, Brazil; Universidade Federal do Tocantins, Gurupi, TO, Brazil; Instituto Federal de Educação, Ciência e Tecnologia de Rondônia, Guajará-Mirim, RO, Brazil; Universidade de Brasília, Brasília, DF, Brazil","Fernandes, M.S., Embrapa Agroenergy, Brasília, DF, Brazil, Universidade Federal do Tocantins, Gurupi, TO, Brazil, Instituto Federal de Educação, Ciência e Tecnologia de Rondônia, Guajará-Mirim, RO, Brazil; Calsing, L.C.G., Embrapa Agroenergy, Brasília, DF, Brazil; Nascimento, R.C., Embrapa Agroenergy, Brasília, DF, Brazil, Universidade Federal do Tocantins, Gurupi, TO, Brazil; Santana, H., Embrapa Agroenergy, Brasília, DF, Brazil, Universidade de Brasília, Brasília, DF, Brazil; Morais, P.B., Embrapa Agroenergy, Brasília, DF, Brazil; de Capdeville, G., Embrapa Agroenergy, Brasília, DF, Brazil; Brasil, B.S.A.F., Embrapa Agroenergy, Brasília, DF, Brazil"
"Abrahim C.M.M., Py-Daniel V., Luz S.L.B., Fraiji N.A., Stefani M.M.A.","Detection of Mansonella ozzardi among blood donors from highly endemic interior cities of Amazonas state, northern Brazil",2019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058836098&doi=10.1111%2ftrf.15101&partnerID=40&md5=075306f0acde3142c49f2bd6ddd97b6e","HEMOAM, Departamento de Pesquisa, Fundação Hospitalar de Hematologia e Hemoterapia do Estado do Amazonas, Manaus, Brazil; Departamento de Zoologia, Universidade de Brasília, Instituto de Ciências Biológicas, Brasilia, Brazil; Fundação Oswaldo Cruz, Instituto Leônidas e Maria Deane, Manaus, Brazil; Departamento de Imunologia, Microbiologia, Patologia Geral e Parasitologia, Instituto de Patologia Tropical e Saúde Pública, IPTSP, Universidade Federal de Goiás UFG, Goiânia, Brazil","Abrahim, C.M.M., HEMOAM, Departamento de Pesquisa, Fundação Hospitalar de Hematologia e Hemoterapia do Estado do Amazonas, Manaus, Brazil; Py-Daniel, V., Departamento de Zoologia, Universidade de Brasília, Instituto de Ciências Biológicas, Brasilia, Brazil; Luz, S.L.B., Fundação Oswaldo Cruz, Instituto Leônidas e Maria Deane, Manaus, Brazil; Fraiji, N.A., HEMOAM, Departamento de Pesquisa, Fundação Hospitalar de Hematologia e Hemoterapia do Estado do Amazonas, Manaus, Brazil; Stefani, M.M.A., Departamento de Imunologia, Microbiologia, Patologia Geral e Parasitologia, Instituto de Patologia Tropical e Saúde Pública, IPTSP, Universidade Federal de Goiás UFG, Goiânia, Brazil"
